Ex,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96
561.0200195,0.060153194,0.241438478,0.169904187,0.382195383,0.26726754,0.174344689,0.208600745,0.300209701,-0.085910834,0.29545638,0.087274395,0.234119609,0.40831998,0.294768661,0.423000634,0.332909733,0.209263101,0.299222916,0.45118767,0.400816262,0.205509901,0.464085519,0.451111615,0.270921662,-0.007707551,0.146114022,0.232763141,0.203255832,0.052403748,0.208192557,0.163859636,0.284841716,0.027386248,0.256137282,-0.093052566,-0.034158364,0.021654949,0.142455965,0.086468756,0.086260051,0.214344114,0.166751415,0.278103709,0.115499794,0.25707072,-0.00920558,-0.092651434,0.108598411,0.053492792,0.432138689,0.113825746,0.260792263,0.208447941,-0.028427247,0.300087161,0.373886921,0.117721803,0.055022888,0.240958221,0.238161869,0.304429509,0.262952603,0.120362617,0.356070049,0.248857714,0.217904247,0.379317619,0.133837275,0.148047902,0.085423149,0.273972489,0.059284411,0.596377112,0.231313936,0.439482726,0.437526561,0.319254838,0.235865481,0.497516163,0.17390506,0.267526932,0.363145895,0.20655214,0.203226216,0.264383279,0.325674199,0.330619104,0.330423422,0.113888927,0.32205572,0.085145034,0.546692379,0.410916515,0.412759997,0.319721617,0.574875124
562.0499878,0.304859459,0.23995921,0.113340132,0.116897538,0.02978584,0.0579895,0,0,0.121995851,0,-0.087832294,0.237918213,0.120532759,0.147610188,0.029633142,0.246002451,0.275811344,0.259852767,-0.030319568,0.210913241,0.251897097,0.208749592,0.208451211,-0.029067233,0.113182016,0.173947014,0.0573503,-0.000192985,0.151369162,0.265487678,0.237897016,-0.000145651,0.283208199,0.155144073,0.244343378,0.201573886,0.029538922,0.3860851,0.288995959,0.033569954,0.446891554,0.177810051,0.202562697,0.124361224,0.274188168,0.292908616,0.123854794,-0.057024326,0.083914109,0.236929186,0.02926863,-0.031723127,0.214675553,0.086805619,0.323896475,0.32540644,0.125617228,0.176600881,0.145282544,0.235487528,0.181771405,0.141680844,0.087517001,0.220645972,0.278346784,0.034471191,0.30439315,0.255318351,0.003910854,0.084493004,0.287514217,-0.210827596,0.40407747,0.353340417,0.295125842,0.323947996,0.408797204,0.11761809,0.237065896,0.241869166,0.543022662,0.300599009,0.353794962,0.203548104,0.51281631,0.609310597,0.401552886,0.297105893,0.385604799,0.294392958,0.233784199,0.435106367,0.375872076,0.438646227,0.325510189,0.059659572
562.9400024,0.441291124,0.40429762,0.227027655,0.113549262,0.027344845,0.170834515,0.495935947,-0.009383917,0.142089704,0.502945721,0.203739569,0.355372608,0.359370306,0.319564924,0.346663088,0.054684181,0.535655558,0.350952074,0.327407271,0.348242849,0.322286397,0.295643345,0.320803151,0.230095983,0.286120772,0.110014856,0.108161241,0.021598935,-0.121059529,-0.002847672,0.108151227,0.101690948,-0.034868225,-0.069327846,0.054372191,0.039642096,0.207722902,-0.180470023,-0.032583758,-0.004132837,0.081540257,-0.009195581,0.113224208,0.382831037,0.024412364,-0.150493689,0.044214904,-0.090508312,0.114501625,0.232335255,0.116747417,0.261605114,0.171664,0.349864423,0.261909634,0.401077181,0.05807538,0.436986536,0.142130241,0.334616035,0.231461391,0.433313102,0.287463725,0.360490263,0.321769148,0.440761626,0.114544258,0.236994907,0.028777806,0.537153125,0.203381941,0.357483298,0.349182338,0.436033845,0.028521718,0.144083917,-0.028946074,0.26863265,0.115346909,0.412249714,0.23201856,0.199931458,-0.030057108,0.260085523,0.087118134,0.088002346,0.332808912,0.33142513,0.316155553,0.089998201,0.339789331,0.34605068,0.346740663,0.345532537,0.267713726,0.409368694
563.9699707,0.036658987,-0.09360794,-0.064939246,-0.03178449,-0.05752366,-0.091285653,-0.116889033,-0.089886479,0.118739352,-0.175880864,-0.147093946,-0.059010647,-0.030099764,0.021775499,0.087138608,-0.118095767,-0.147245619,0.059558675,-0.005193561,0.05322732,0.024393797,0.115477428,-0.145000463,0.08602114,0.024026871,0.138843149,0.004643068,-0.111327808,0.201562613,0.15317446,0.419282198,0.283662677,0.145610869,0.059052974,0.276256323,0.268108428,0.475366235,0.497478902,0.308311701,0.207354397,0.330580741,0.224056304,0.255908728,0.052534044,0.064906865,0.13381657,0.210065186,0.00818181,0.262766682,0.25668072,0.0856236,0.054399274,0.143216394,0.346773796,0.369182818,0.174444757,0.114227466,0.087787129,0.003084317,0.028002821,0.266980223,0.349065088,0.056270324,0.065349229,0.109251,0.288389467,0.153381445,-0.056405228,0.215362184,0.33299204,0.166951828,0.052197002,0.060778737,0.09969461,-0.043921933,0.046530247,-0.209580839,-0.064871415,-0.097107552,0.168337107,0.08020705,-0.011807203,-0.003528789,0.079419792,0.043192655,0.189097852,0.166315526,-0.042826161,0.172783345,0.057854474,0.048357934,0.022269621,0.216616064,0.173177361,-0.06926541,0.126130462
565,0.170638755,0.164388061,-0.083257012,0.196983337,-0.115021855,0.110053375,0.087814301,0.120224819,-0.028492464,0.253442585,0.253185928,0.110723577,0.141538814,0.285510361,0.226802364,0.199169189,0.142535418,0.085360646,-0.029208167,0,0.145188466,0.391148835,0.31058532,0.055518545,0.207628876,0.386473417,0.2275507,0.244492143,0.084269658,0.298053682,0.083300941,0.092584021,0.056882821,0.40577358,0.152980044,0.228656352,0.256995976,0.354658276,0.169616103,0.111816175,0.366186857,0.475192189,0.351216078,0.400778651,0.446003795,0.364094645,0.407320142,0.057940785,0.26364316,0.166796133,0.001707934,0.028205961,0.111194283,0.260070935,0.266025558,0.274958327,0.061945409,0.157564789,0.115487814,0.084174275,0.334480748,0.082596809,0.171602622,0.03237582,-0.167724796,0.384659544,0.173998579,0.060617462,0.412351266,0.22948657,0.232140169,-0.0008929,0.24810084,0.320334099,-0.083778637,0.177252047,-0.169196993,7.38353E-05,0.029169776,0.002088949,0.026631288,0.298279069,-0.026840866,-0.168963321,0.089761548,0.113071643,0.034784414,-0.052154277,-0.025484294,0.061696164,0.12177334,0.227485053,0.143035404,-0.055017211,0.110224284,0.026272915
566.0200195,0.084901553,0.195117891,0.053584328,0.080681957,0.136495672,0.220728099,-0.031164777,0.192407265,0.168479651,-0.077098705,0.166347876,0.358860314,0.142003134,0.242682487,0.196576074,0.419406444,0.10892605,0.136821531,0.054264491,0.135526679,0.275265709,0.248629138,0.28281936,0.447649181,0.337482655,0.402144695,0.111246327,0.326718951,0.306817675,0.354955221,0.283120776,0.084198767,0.277030284,0.270437846,0.195644999,0.386931086,0.055306414,0.38372981,0.423546935,0.309184784,0.410912985,0.229512626,0.469181294,0.435022557,0.287160212,0.110899257,0.312406862,0.311616564,0.23501353,0.060423121,-0.028318614,0.030664414,0.277494803,0.172198936,0.062153727,0.061201945,0.155947492,0.009724841,0.172282055,-0.134119457,-0.022902295,0.309542492,0.218506709,0.148507252,-0.106240269,0.21548076,0.194956943,0.207059368,0.213215008,0.214023277,-0.08003179,0.059159324,0.262995498,0.16335197,0.029187126,0.340220289,0.194539519,0.265699552,0.001347084,0.163993554,0.452342914,-0.053605514,0.164519342,0.136551561,0.136978762,0.213348957,0.108756693,0.296759592,0.081047842,0.20051186,0.111239525,0.163594635,0.186689394,0.108223515,0.19102514,0.138079258
567.0499878,0.360844955,0.276313156,0.217644945,0.22214289,0.137832537,0.221695006,0.303018838,0.167374,0.303679451,0.112804461,0.291492254,0.414564118,0.165257171,0.275389254,0.221498549,0.279612854,0.250945687,0.364341244,0.029800389,0.221287623,0.084158555,0.391403958,0.279880643,0.216335788,0.103622809,0.42136468,0.332034633,0.270349577,0.135244206,0.215559945,0.077629194,0.317818597,0.15873991,0.084509388,0.211856857,-0.028228648,0.185646132,0.296974882,-0.004048407,-0.027979828,0.3757471,0.160711303,0.317668065,0.127576172,0.391964152,0.02294378,0.077282175,0.140611932,0.010322869,0.097409695,0.066192508,-0.068664372,-0.016395003,0.065238029,0.064905167,0.044968873,-0.152013212,0.009579659,0.126636446,-0.260146886,0.061303526,0.067759484,-0.314747522,-0.180580899,-0.01584655,-0.033383727,-0.016029626,-0.004310399,0.13435787,-0.093857646,-0.12526384,-0.205462269,0.077675484,-0.053290665,0.130222373,0.139225192,0.195683472,0.032665901,0.10939794,0.143374152,0.10982684,0.03100466,0.164288126,0.276961528,0.174345545,0.262101494,0.115654208,0.262721024,0.052754991,0.125641562,0.228598289,-0.022706613,0.221086852,0.139927171,0.048641272,0.107131459
567.9400024,0.091854744,-0.024792276,-0.027483836,0.238990091,0.136793621,0.189559869,-0.16132104,0.028199576,-0.052815996,0.173004679,-0.052139495,0.163648061,0.098137148,-0.049397375,0.148054145,0.085087352,-0.132901667,0.185639821,0.081436239,-0.026710398,-0.078739626,0.030023389,0.087049283,-0.025092885,0.214571642,0.240369903,0.428374426,0.053816633,0.283177154,0.266488271,0.271032767,0.211379843,0.13613856,0.214807572,0.105402576,0.255966352,0.239235299,-0.028172983,0.422898995,0.192486228,0.624036359,0.408937709,0.402420687,0.108674603,0.244432854,0.317360329,0.193010898,0.135869013,0.132967928,0.186599681,0.293640221,0.297824347,0.434733355,0.299649829,0.133457834,0.164078617,0.301983321,0.16163891,0.245289171,0.26901483,0.278593713,0.359785432,0.436397338,0.229744846,0.325028205,0.47605663,0.202292794,0.164214844,0.054920668,0.080330612,0.155827248,0.135117048,0.10588453,0.286944032,-0.109763458,0.413132101,0.329951316,0.245198205,0.268110901,0.248831868,0.196116894,0.109188184,0.342159301,0.058675114,0.349678576,0.10702341,0.144458562,0.137464613,0.056567486,0.192917183,0,0.132840946,0.256841987,0.05248655,0.083817616,0.313791126
568.9699707,-0.216575563,0.079613537,0.314871445,0.248550251,0.19256936,-0.002866179,-0.18819505,0.109561712,-0.054642815,0.054122746,0.142192975,0.081795737,0.025173396,0.107345209,0.165231362,0.281440035,0.030271038,-0.081283197,0.092182353,0.028081127,0.388343021,0.057247818,-0.024698108,0.025987044,0.164581954,0.213117361,0.294125527,0.275732756,0.108430468,0.50019449,0.135825276,0.268860579,0.197701022,0.245265022,0.322901815,0.113023087,0.384330302,0.401380777,0.163380906,0.215494022,0.345047235,0.465251535,0.162848771,0.137031361,0.407877862,0.348871559,0.196961179,0.440334678,0.253299855,0.240241908,0.049721815,0.181621753,0.339595608,0.275232755,0.184885882,0.213968806,0.160220779,0.321373187,0.244387202,0.23851081,0.230750702,0.198420517,0.158644266,0.234233461,0.243332051,0.311720841,-0.029340282,-0.003893502,0.094163217,0.137096785,0.051310949,0.269824766,-0.160396948,-0.133445717,0.024952859,0.118619084,-0.071298882,0.056625485,-0.017777354,-0.295464404,-0.047019571,-0.04674305,0.118578762,-0.184629958,-0.187470861,-0.100921795,-0.153945699,0.020700127,-0.157894336,-0.212089911,-0.048175484,0.023940265,-0.097550854,0.240019113,0.085750431,-0.129292883
570,0.304475557,0.228847932,0.025606226,0.152551662,0.414559942,0.232967552,0.101870302,0.051321099,0.156843271,0.280714761,0.103658047,0.103117589,0.153092202,0.255344566,0.260146137,0.233490225,0.130025785,0.178851198,0.178745579,0.129916865,-0.077173982,0.129944067,0.321798813,0.201879811,0.395340011,0.127931684,0.033426955,0.007660836,0.056666687,0.199729666,0.161887243,0.028446063,0.075462058,0.237755373,0.080219865,0.182348803,0.179731742,0.460521743,0.101618305,0.18896623,0.369087622,0.089139491,0.23491551,0.081460476,0.140479594,0.054260254,0.056192473,0.186486974,0.243639089,0.232822455,0.102938615,-0.130542142,0.076747201,-0.078526357,0.023921214,0.202151783,0.141898789,0.151069082,0.522992708,0.393635191,0.150545038,0.077321298,0.100449197,-0.026528731,0.183282949,0.155999042,0.182894088,0.153044797,0.394992895,0.127219982,0.326299526,0.395097591,0.156756178,0.229820475,0,0.268189996,0.250783682,0.076285407,0.207420468,0.228507593,0.204248369,0.258371234,0.050584245,0.232264072,0.103710234,0.436950594,0.284347951,0.339993715,0.052239783,0.150345787,0.128119722,0.310382277,0.203298524,0.180496112,0.12747623,0.101659596
571.0200195,0.125542101,0.001003873,0.124486711,0.128253262,-0.152665053,0.223205235,0.126765322,0.206405874,0.17811368,0.181219634,-0.101356085,0.05247144,0.078329455,-0.195629407,0.194210615,0.10171641,0.152523767,0.051955696,0.237730261,0.154042955,0.105786379,0.113531124,0.236826535,0.152035933,0.314560384,0.070591778,0.019065961,0.1040093,-0.050127685,0.200562358,0.174250275,0.259398162,-0.00410296,0.144069463,0.12159878,-0.024895862,0.197563857,0.052490801,0.001726344,0.156779468,0.273727864,0.049590483,0.035304531,0.060524032,0.221946478,0.046430007,0.146591276,-0.051391542,0.158121362,-0.151276032,0.129224226,0.057011783,0.17479448,0.129563734,-0.045969516,0.079490691,0.112120718,0.074800983,0.099793568,-0.048914351,0.268231943,0.195851013,0.295970157,0.127965376,0.148552582,0.167116746,0.262402251,0.026541114,-0.099325158,0.105509892,0.029241636,0.097697645,0.000389874,0.076606661,-0.199775249,-0.023007572,-0.094785616,-0.150560226,-0.067657411,-0.049289942,0.075955421,-0.123262204,0.002838477,-0.12404827,0.177383989,0.003657684,0.132909775,-0.099502005,-0.199775249,-0.125220716,-0.01420714,-0.172889914,-0.074524745,0.006740317,0.057724446,0.086914539
572.0499878,0.289262272,0.246572115,0.048640497,0.152964734,0.225891583,-0.050132252,0.127796173,-0.00084608,0.048640497,0.218828432,0.122366875,0.27263812,0.361546673,0.311812229,0.048640497,0.202218883,0.120402247,0.426265009,0.297687881,0.17287644,0.221817799,0.19748693,0.268077768,0.048640497,0.218582634,0.129097123,0.254272286,0.071170401,0.123269815,0.366587553,0.196442921,0.255939487,0.131533254,0.241344813,0.10734709,0.000356451,0.278983328,0.462574963,0.280791435,0.182887096,0.317219291,0.097840045,0.320616666,0.153073106,0.321594987,0.198475499,0.15033773,0.294578198,0.224440508,0.356275767,0.447120726,0.177027769,0.526958406,0.50063625,0.359643251,0.349630818,0.274701551,0.276254073,0.367138475,0.372977734,0.4026317,0.38739562,0.295608774,0.256088018,0.487784117,0.378581882,0.590350479,0.409340531,0.24750115,0.38378197,0.425378263,0.30168125,-0.153292468,-0.00681679,0.013770804,-0.102136225,0.038415805,-0.077443071,-0.031032071,-0.102322407,0.148758814,0.145125821,0.067141816,-0.03239657,0.145528182,0.039589033,0.087414786,0.041142985,0.014909729,0.045079619,0.088108823,0.219077334,0.169955686,0.101238355,-0.255394265,0.014672503
572.9400024,0.121466935,-0.123294983,0.06884627,-0.123029117,0.047542349,-0.122322442,0.152929366,0.118768826,0.120982483,0.073157594,-0.097665787,-0.145581458,0.000255823,-0.049145654,0.190878987,0.0844125,0.075361699,0.147102281,0.00179217,0.001442246,0.095440328,0.075195059,0.103278652,0.121445581,0.124291105,0.459419467,0.3835705,0.42556829,0.343570434,0.365069963,0.419325568,0.285595886,0.390070774,0.362117834,0.247810714,0.219564356,0.317038618,0.515718646,0.462167539,0.295028932,0.344235949,0.275880896,0.482174344,0.341248758,0.268132068,0.606447466,0.535700567,0.469366409,0.390202418,0.705092266,0.290495962,0.243702561,0.288272664,0.363293454,0.295238987,0.460848406,0.294177681,0.214662775,0.048447266,0.29334721,0.422213838,0.313776031,0.095681693,0.549031273,0.265686393,0.57222946,0.383696303,0.481535211,0.238941595,0.197548926,0.444948122,0.461248979,0.151736915,0.182692155,0.141085058,0.106937051,0.168340519,0.120256171,0.047514945,0.264632687,0.215184584,0.09614183,0.000965185,0.003147729,0.191413626,0.120805383,0.07305254,0.074126303,0.148959801,0.167432234,0.10324651,0.077176437,0.145130247,0.155228302,0.096276373,0.076187402
573.9699707,0.022228461,0.071349073,0.070055667,0.027143981,0.049719568,-0.023197547,0.052952822,-0.048649963,-0.048649963,-0.048649963,0.093817089,0.048291538,0.141400877,0.154529799,0.074203182,0.247917298,-0.048649963,0.133998442,0.000998769,0.099147845,0.02529813,0.196166042,0.076406319,0.362992261,0.3588908,0.26595941,0.027615173,0.122384025,0.049534736,0.341261743,0.391649095,0.292557297,0.191531656,0.171019359,0.197702302,0.233837126,0.27561873,0.45727974,0.294621376,0.504506258,0.249528466,0.170691816,0.352125524,0.198971359,0.226787148,0.298630981,0.295074968,0.249399273,-0.004100725,0.246029846,0.198748343,0.143748157,0.152767859,0.121479101,0.181942575,0.154528968,-0.025675982,0.175648443,0.16647663,-0.027880274,0.335853361,0.119183443,0.248383246,-0.02520068,0.217169307,0.182235353,0.167332016,0.178420059,0.02553276,0.193816595,0.000601068,0.203013889,0.379030168,0.312267303,0.140200019,0.197594285,0.260511637,0.279152393,0.024562782,0.226717383,0.148221344,0.194264337,0.147412911,0.3910833,0.291007876,0.09875568,0.175614655,0.270363271,0.097959988,0.343271881,0.31577158,0.071233526,0.168560982,0.271658599,0.09686403,0.371507823
575,-0.101188757,-0.176567273,-0.054947048,-0.098490275,-0.126055107,-0.328328937,-0.10189753,0.149502188,-0.026509538,0.003381595,0.004475325,0.000250652,0.023452207,-0.052903384,0.116991132,-0.045743093,-0.129248299,-0.177431701,0.054861486,-0.150786076,-0.103791475,-0.103290513,-0.101864837,-0.050515234,0.181596488,0.367647052,0.074502692,0.024439121,0.24370034,0.464854568,0.1305006,0.049347382,0.195867211,0.271169722,0.250312865,0.024856454,0.270097733,0.300510883,0.25215593,0.353535354,0.316648394,0.394059539,0.331742674,0.370123625,0.284686446,0.437929869,0.154360697,0.050991792,0.371359568,0.236611705,0.024431456,0.226713788,0.249874037,0.394335102,0.180954304,0.152397793,0.223071974,0.122741129,0.148299064,0.027554709,0.120102566,0.221990716,0.218994033,0.248257201,0.206704568,0.250981789,0.196386021,0.029426713,0.320292305,0.257255297,0.293459725,0.170906778,0.244134862,0.24023873,0.353406403,0.249397982,0.562029216,0.07612469,0.475431178,0.149438608,0.177664611,0.251668248,-0.023787737,0.246473465,0.10206246,0.333177362,0.245147172,0.075167291,0.150382865,0.292709026,0.401976053,-0.026883453,0.234555576,0.025082145,0.10082059,0.224077214
576.0200195,0.129168201,0.439701781,0.155709498,0.370745823,0.184805706,0.283662111,0.157628905,0.310812145,0.181044377,0.131719558,0.210746065,0.293284103,0.212181211,0.210929103,0.131376615,0.456632748,0.310534179,0.310107991,0.422588065,0.262024358,0.284917518,0.181751423,0.259135321,0.215028077,0.265735149,-0.024430156,0.170448124,0.220993936,0.07602641,-0.080258593,0.293413311,0.205031604,0.097283423,0.211516947,0.323858678,0.18106705,0.157626331,0.149058998,0.158886492,0.160059988,0.361197203,0.100105926,0.171547085,-0.049906783,0.203073889,0.153385788,0.078186795,0.309437603,0.387981504,0.49584797,0.383509934,0.367032304,0.361341283,0.209294297,0.477866113,0.502485245,0.282836869,0.207696542,0.389771193,0.378574684,0.206743963,0.104149885,0.438569307,0.36192809,0.334245518,0.50194937,0.387567908,0.285471991,0.364446342,0.415926009,0.533802748,0.287956133,0.199973777,0.045230836,-0.054682046,0.200982645,0.101424873,0.154418364,0.082894176,0.126648664,0.084746212,0.175622091,-0.131114537,0.048953712,0.050379232,0.218110517,0.132901564,0.072900593,0.15611054,0.081633061,0.108059913,0.023287699,0.096937522,0.182414517,-0.000978477,0.049072161
